District Name,Commodity,Price Date,Modal Price (Rs./Quintal)
Bangalore,Wheat,03-02-2017,2900
Bangalore,Wheat,04-02-2017,2900
Bangalore,Wheat,06-02-2017,2900
Bangalore,Wheat,07-02-2017,2900
Bangalore,Wheat,08-02-2017,2900
Bangalore,Wheat,09-02-2017,2900
Bangalore,Wheat,10-02-2017,2750
Bangalore,Wheat,13-02-2017,2750
Bangalore,Wheat,14-02-2017,2750
Bangalore,Wheat,15-02-2017,2750
Bangalore,Wheat,16-02-2017,2750
Bangalore,Wheat,17-02-2017,2750
Bangalore,Wheat,18-02-2017,2750
Bangalore,Wheat,21-02-2017,2750
Bangalore,Wheat,22-02-2017,2750
Bangalore,Wheat,23-02-2017,2750
Bangalore,Wheat,27-02-2017,2900
Bangalore,Wheat,28-02-2017,2800
Bangalore,Wheat,01-03-2017,2800
Bangalore,Wheat,02-03-2017,2800
Bangalore,Wheat,03-03-2017,2800
Bangalore,Wheat,04-03-2017,2800
Bangalore,Wheat,06-03-2017,2800
Bangalore,Wheat,07-03-2017,3000
Bangalore,Wheat,08-03-2017,3000
Bangalore,Wheat,09-03-2017,3000
Bangalore,Wheat,10-03-2017,3000
Bangalore,Wheat,13-03-2017,3000
Bangalore,Wheat,14-03-2017,2900
Bangalore,Wheat,15-03-2017,2900
Bangalore,Wheat,16-03-2017,2900
Bangalore,Wheat,17-03-2017,2900
Bangalore,Wheat,18-03-2017,2900
Bangalore,Wheat,20-03-2017,2900
Bangalore,Wheat,21-03-2017,2900
Bangalore,Wheat,22-03-2017,2900
Bangalore,Wheat,23-03-2017,2850
Bangalore,Wheat,24-03-2017,2850
Bangalore,Wheat,25-03-2017,2850
Bangalore,Wheat,27-03-2017,2850
Bangalore,Wheat,28-03-2017,2850
Bangalore,Wheat,30-03-2017,2850
Bangalore,Wheat,31-03-2017,2850
Bangalore,Wheat,01-04-2017,2850
Bangalore,Wheat,03-04-2017,2850
Bangalore,Wheat,04-04-2017,2950
Bangalore,Wheat,05-04-2017,2950
Bangalore,Wheat,06-04-2017,2950
Bangalore,Wheat,07-04-2017,2950
Bangalore,Wheat,10-04-2017,2950
Bangalore,Wheat,11-04-2017,2950
Bangalore,Wheat,12-04-2017,2850
Bangalore,Wheat,13-04-2017,2950
Bangalore,Wheat,15-04-2017,2950
Bangalore,Wheat,17-04-2017,2950
Bangalore,Wheat,18-04-2017,2950
Bangalore,Wheat,19-04-2017,2950
Bangalore,Wheat,20-04-2017,2950
Bangalore,Wheat,21-04-2017,2950
Bangalore,Wheat,22-04-2017,2950
Bangalore,Wheat,24-04-2017,2950
Bangalore,Wheat,25-04-2017,3000
Bangalore,Wheat,26-04-2017,3000
Bangalore,Wheat,27-04-2017,3000
Bangalore,Wheat,28-04-2017,3000
Bangalore,Wheat,02-05-2017,3000
Bangalore,Wheat,03-05-2017,3000
Bangalore,Wheat,04-05-2017,3000
Bangalore,Wheat,05-05-2017,3000
Bangalore,Wheat,06-05-2017,3000
Bangalore,Wheat,08-05-2017,3000
Bangalore,Wheat,09-05-2017,3000
Bangalore,Wheat,10-05-2017,3000
Bangalore,Wheat,11-05-2017,3000
Bangalore,Wheat,12-05-2017,3000
Bangalore,Wheat,15-05-2017,3000
Bangalore,Wheat,16-05-2017,3000
Bangalore,Wheat,17-05-2017,3000
Bangalore,Wheat,18-05-2017,3000
Bangalore,Wheat,19-05-2017,3000
Bangalore,Wheat,20-05-2017,2800
Bangalore,Wheat,22-05-2017,2800
Bangalore,Wheat,23-05-2017,2800
Bangalore,Wheat,24-05-2017,2800
Bangalore,Wheat,25-05-2017,2800
Bangalore,Wheat,26-05-2017,2800
Bangalore,Wheat,27-05-2017,2700
Bangalore,Wheat,29-05-2017,2700
Bangalore,Wheat,30-05-2017,2900
Bangalore,Wheat,31-05-2017,2900
Bangalore,Wheat,01-06-2017,2900
Bangalore,Wheat,02-06-2017,2900
Bangalore,Wheat,03-06-2017,2900
Bangalore,Wheat,05-06-2017,2900
Bangalore,Wheat,06-06-2017,2900
Bangalore,Wheat,07-06-2017,2900
Bangalore,Wheat,08-06-2017,2700
Bangalore,Wheat,09-06-2017,2700
Bangalore,Wheat,12-06-2017,2700
Bangalore,Wheat,13-06-2017,2700
Bangalore,Wheat,14-06-2017,2700
Bangalore,Wheat,15-06-2017,2700
Bangalore,Wheat,16-06-2017,2700
Bangalore,Wheat,17-06-2017,2700
Bangalore,Wheat,19-06-2017,2700
Bangalore,Wheat,20-06-2017,2700
Bangalore,Wheat,21-06-2017,2700
Bangalore,Wheat,22-06-2017,2800
Bangalore,Wheat,23-06-2017,2800
Bangalore,Wheat,24-06-2017,2800
Bangalore,Wheat,27-06-2017,2800
Bangalore,Wheat,28-06-2017,2850
Bangalore,Wheat,29-06-2017,2850
Bangalore,Wheat,30-06-2017,2850
Bangalore,Wheat,01-07-2017,2850
Bangalore,Wheat,03-07-2017,2850
Bangalore,Wheat,05-07-2017,2650
Bangalore,Wheat,06-07-2017,2850
Bangalore,Wheat,07-07-2017,2850
Bangalore,Wheat,10-07-2017,2850
Bangalore,Wheat,11-07-2017,2850
Bangalore,Wheat,12-07-2017,2850
Bangalore,Wheat,13-07-2017,2850
Bangalore,Wheat,14-07-2017,2900
Bangalore,Wheat,15-07-2017,2900
Bangalore,Wheat,17-07-2017,2900
Bangalore,Wheat,18-07-2017,2900
Bangalore,Wheat,19-07-2017,3000
Bangalore,Wheat,20-07-2017,3000
Bangalore,Wheat,21-07-2017,3000
Bangalore,Wheat,22-07-2017,3000
Bangalore,Wheat,24-07-2017,3000
Bangalore,Wheat,25-07-2017,3000
Bangalore,Wheat,26-07-2017,3000
Bangalore,Wheat,27-07-2017,3150
Bangalore,Wheat,28-07-2017,3150
Bangalore,Wheat,29-07-2017,3150
Bangalore,Wheat,31-07-2017,3150
Bangalore,Wheat,02-08-2017,3150
Bangalore,Wheat,03-08-2017,3150
Bangalore,Wheat,04-08-2017,3150
Bangalore,Wheat,05-08-2017,3150
Bangalore,Wheat,07-08-2017,3150
Bangalore,Wheat,08-08-2017,3150
Bangalore,Wheat,09-08-2017,3150
Bangalore,Wheat,10-08-2017,3150
Bangalore,Wheat,11-08-2017,3150
Bangalore,Wheat,14-08-2017,2950
Bangalore,Wheat,16-08-2017,2950
Bangalore,Wheat,17-08-2017,2950
Bangalore,Wheat,19-08-2017,2950
Bangalore,Wheat,21-08-2017,2950
Bangalore,Wheat,22-08-2017,2950
Bangalore,Wheat,23-08-2017,2950
Bangalore,Wheat,24-08-2017,2950
Bangalore,Wheat,26-08-2017,2950
Bangalore,Wheat,28-08-2017,2950
Bangalore,Wheat,29-08-2017,2950
Bangalore,Wheat,30-08-2017,2950
Bangalore,Wheat,31-08-2017,2950
Bangalore,Wheat,01-09-2017,2950
Bangalore,Wheat,04-09-2017,2950
Bangalore,Wheat,05-09-2017,2550
Bangalore,Wheat,06-09-2017,2550
Bangalore,Wheat,07-09-2017,2550
Bangalore,Wheat,08-09-2017,2550
Bangalore,Wheat,11-09-2017,2550
Bangalore,Wheat,12-09-2017,2550
Bangalore,Wheat,13-09-2017,2550
Bangalore,Wheat,14-09-2017,2550
Bangalore,Wheat,15-09-2017,2550
Bangalore,Wheat,16-09-2017,2550
Bangalore,Wheat,18-09-2017,2550
Bangalore,Wheat,20-09-2017,2550
Bangalore,Wheat,21-09-2017,2550
Bangalore,Wheat,22-09-2017,2550
Bangalore,Wheat,23-09-2017,2550
Bangalore,Wheat,25-09-2017,2550
Bangalore,Wheat,26-09-2017,2550
Bangalore,Wheat,27-09-2017,2550
Bangalore,Wheat,28-09-2017,2550
Bangalore,Wheat,03-10-2017,2550
Bangalore,Wheat,04-10-2017,2550
Bangalore,Wheat,06-10-2017,2550
Bangalore,Wheat,07-10-2017,2550
Bangalore,Wheat,09-10-2017,2550
Bangalore,Wheat,10-10-2017,2550
Bangalore,Wheat,11-10-2017,2550
Bangalore,Wheat,12-10-2017,2550
Bangalore,Wheat,13-10-2017,2550
Bangalore,Wheat,16-10-2017,2550
Bangalore,Wheat,17-10-2017,2550
Bangalore,Wheat,19-10-2017,2550
Bangalore,Wheat,21-10-2017,2550
Bangalore,Wheat,23-10-2017,2550
Bangalore,Wheat,24-10-2017,2550
Bangalore,Wheat,25-10-2017,2550
Bangalore,Wheat,26-10-2017,2550
Bangalore,Wheat,27-10-2017,2550
Bangalore,Wheat,28-10-2017,2550
Bangalore,Wheat,30-10-2017,2550
Bangalore,Wheat,31-10-2017,2550
Bangalore,Wheat,02-11-2017,2550
Bangalore,Wheat,03-11-2017,2550
Bangalore,Wheat,04-11-2017,2550
Bangalore,Wheat,07-11-2017,2550
Bangalore,Wheat,08-11-2017,2550
Bangalore,Wheat,09-11-2017,2550
Bangalore,Wheat,10-11-2017,2550
Bangalore,Wheat,13-11-2017,2550
Bangalore,Wheat,14-11-2017,2550
Bangalore,Wheat,15-11-2017,2550
Bangalore,Wheat,16-11-2017,2550
Bangalore,Wheat,17-11-2017,2550
Bangalore,Wheat,18-11-2017,2550
Bangalore,Wheat,20-11-2017,2550
Bangalore,Wheat,21-11-2017,2550
Bangalore,Wheat,22-11-2017,2550
Bangalore,Wheat,23-11-2017,2550
Bangalore,Wheat,24-11-2017,2550
Bangalore,Wheat,25-11-2017,2550
Bangalore,Wheat,27-11-2017,2550
Bangalore,Wheat,28-11-2017,2550
Bangalore,Wheat,29-11-2017,2800
Bangalore,Wheat,30-11-2017,2800
Bangalore,Wheat,01-12-2017,2800
Bangalore,Wheat,04-12-2017,2800
Bangalore,Wheat,05-12-2017,2800
Bangalore,Wheat,06-12-2017,2800
Bangalore,Wheat,07-12-2017,2800
Bangalore,Wheat,08-12-2017,2800
Bangalore,Wheat,11-12-2017,2800
Bangalore,Wheat,12-12-2017,2800
Bangalore,Wheat,13-12-2017,2800
Bangalore,Wheat,14-12-2017,2800
Bangalore,Wheat,15-12-2017,2800
Bangalore,Wheat,16-12-2017,2800
Bangalore,Wheat,18-12-2017,2800
Bangalore,Wheat,19-12-2017,2800
Bangalore,Wheat,20-12-2017,2800
Bangalore,Wheat,21-12-2017,2800
Bangalore,Wheat,22-12-2017,2800
Bangalore,Wheat,23-12-2017,2800
Bangalore,Wheat,26-12-2017,2800
Bangalore,Wheat,27-12-2017,2800
Bangalore,Wheat,28-12-2017,2800
Bangalore,Wheat,29-12-2017,2800
Bangalore,Wheat,30-12-2017,2800
Bangalore,Wheat,01-01-2018,2800
Bangalore,Wheat,02-01-2018,2800
Bangalore,Wheat,03-01-2018,2800
Bangalore,Wheat,04-01-2018,2800
Bangalore,Wheat,05-01-2018,2800
Bangalore,Wheat,06-01-2018,2800
Bangalore,Wheat,08-01-2018,2800
Bangalore,Wheat,09-01-2018,2800
Bangalore,Wheat,10-01-2018,2800
Bangalore,Wheat,11-01-2018,2800
Bangalore,Wheat,12-01-2018,2800
Bangalore,Wheat,16-01-2018,2800
Bangalore,Wheat,17-01-2018,2800
Bangalore,Wheat,18-01-2018,2800
Bangalore,Wheat,19-01-2018,2800
Bangalore,Wheat,20-01-2018,2800
Bangalore,Wheat,22-01-2018,2800
Bangalore,Wheat,23-01-2018,2800
Bangalore,Wheat,24-01-2018,2800
Bangalore,Wheat,25-01-2018,2800
Bangalore,Wheat,27-01-2018,2800
Bangalore,Wheat,29-01-2018,2800
Bangalore,Wheat,30-01-2018,2800
Bangalore,Wheat,31-01-2018,2800
Bangalore,Wheat,01-02-2018,2800
Bangalore,Wheat,02-02-2018,2800
Bangalore,Wheat,03-02-2018,2800
Bangalore,Wheat,05-02-2018,2800
Bangalore,Wheat,06-02-2018,2800
Bangalore,Wheat,07-02-2018,2800
Bangalore,Wheat,08-02-2018,2800
Bangalore,Wheat,09-02-2018,2800
Bangalore,Wheat,12-02-2018,2800
Bangalore,Wheat,14-02-2018,2800
Bangalore,Wheat,15-02-2018,2800
Bangalore,Wheat,16-02-2018,2800
Bangalore,Wheat,17-02-2018,2800
Bangalore,Wheat,19-02-2018,2800
Bangalore,Wheat,20-02-2018,2800
Bangalore,Wheat,21-02-2018,2800
Bangalore,Wheat,22-02-2018,2800
Bangalore,Wheat,23-02-2018,2800
Bangalore,Wheat,24-02-2018,2800
Bangalore,Wheat,26-02-2018,2800
Bangalore,Wheat,27-02-2018,2800
Bangalore,Wheat,28-02-2018,2800
Bangalore,Wheat,01-03-2018,2800
Bangalore,Wheat,02-03-2018,2800
Bangalore,Wheat,03-03-2018,2800
Bangalore,Wheat,05-03-2018,2900
Bangalore,Wheat,06-03-2018,2800
Bangalore,Wheat,07-03-2018,2800
Bangalore,Wheat,08-03-2018,2800
Bangalore,Wheat,09-03-2018,2800
Bangalore,Wheat,12-03-2018,2800
Bangalore,Wheat,13-03-2018,2800
Bangalore,Wheat,14-03-2018,2800
Bangalore,Wheat,15-03-2018,2800
Bangalore,Wheat,16-03-2018,2800
Bangalore,Wheat,17-03-2018,2800
Bangalore,Wheat,19-03-2018,2800
Bangalore,Wheat,20-03-2018,2800
Bangalore,Wheat,21-03-2018,2800
Bangalore,Wheat,22-03-2018,2800
Bangalore,Wheat,23-03-2018,2800
Bangalore,Wheat,24-03-2018,2800
Bangalore,Wheat,26-03-2018,2800
Bangalore,Wheat,27-03-2018,2800
Bangalore,Wheat,28-03-2018,2800
Bangalore,Wheat,31-03-2018,2800
Bangalore,Wheat,02-04-2018,2800
Bangalore,Wheat,03-04-2018,2800
Bangalore,Wheat,04-04-2018,2800
Bangalore,Wheat,05-04-2018,2800
Bangalore,Wheat,06-04-2018,2800
Bangalore,Wheat,07-04-2018,2800
Bangalore,Wheat,09-04-2018,2800
Bangalore,Wheat,10-04-2018,2800
Bangalore,Wheat,11-04-2018,2800
Bangalore,Wheat,12-04-2018,2800
Bangalore,Wheat,13-04-2018,2800
Bangalore,Wheat,16-04-2018,2800
Bangalore,Wheat,17-04-2018,2800
Bangalore,Wheat,19-04-2018,2800
Bangalore,Wheat,26-04-2018,2800
Bangalore,Wheat,27-04-2018,2800
Bangalore,Wheat,28-04-2018,2800
Bangalore,Wheat,30-04-2018,2800
Bangalore,Wheat,02-05-2018,2800
Bangalore,Wheat,03-05-2018,2800
Bangalore,Wheat,04-05-2018,2800
Bangalore,Wheat,05-05-2018,2800
Bangalore,Wheat,07-05-2018,2800
Bangalore,Wheat,08-05-2018,2800
Bangalore,Wheat,09-05-2018,2800
Bangalore,Wheat,10-05-2018,2800
Bangalore,Wheat,11-05-2018,2800
Bangalore,Wheat,14-05-2018,2800
Bangalore,Wheat,15-05-2018,2800
Bangalore,Wheat,16-05-2018,2800
Bangalore,Wheat,17-05-2018,2800
Bangalore,Wheat,18-05-2018,2800
Bangalore,Wheat,19-05-2018,2800
Bangalore,Wheat,21-05-2018,2800
Bangalore,Wheat,22-05-2018,2800
Bangalore,Wheat,23-05-2018,2800
Bangalore,Wheat,24-05-2018,2800
Delhi,Wheat,01-01-2013,1550
Delhi,Wheat,03-01-2013,1550
Delhi,Wheat,04-01-2013,1561
Delhi,Wheat,05-01-2013,1560
Delhi,Wheat,06-01-2013,1540
Delhi,Wheat,07-01-2013,1540
Delhi,Wheat,08-01-2013,1530
Delhi,Wheat,10-01-2013,1600
Delhi,Wheat,11-01-2013,1560
Delhi,Wheat,12-01-2013,1594
Delhi,Wheat,13-01-2013,1565
Delhi,Wheat,14-01-2013,1570
Delhi,Wheat,15-01-2013,1560
Delhi,Wheat,17-01-2013,1560
Delhi,Wheat,19-01-2013,1570
Delhi,Wheat,20-01-2013,1560
Delhi,Wheat,21-01-2013,1560
Delhi,Wheat,22-01-2013,1556
Delhi,Wheat,22-01-2013,2185
Delhi,Wheat,22-01-2013,1705
Delhi,Wheat,24-01-2013,1560
Delhi,Wheat,25-01-2013,1570
Delhi,Wheat,27-01-2013,1560
Delhi,Wheat,28-01-2013,1560
Delhi,Wheat,29-01-2013,1565
Delhi,Wheat,31-01-2013,1550
Delhi,Wheat,01-02-2013,1560
Delhi,Wheat,02-02-2013,1540
Delhi,Wheat,03-02-2013,1505
Delhi,Wheat,04-02-2013,1745
Delhi,Wheat,07-02-2013,1560
Delhi,Wheat,08-02-2013,1560
Delhi,Wheat,09-02-2013,1560
Delhi,Wheat,10-02-2013,1565
Delhi,Wheat,11-02-2013,1560
Delhi,Wheat,12-02-2013,1582
Delhi,Wheat,14-02-2013,1616
Delhi,Wheat,15-02-2013,1560
Delhi,Wheat,16-02-2013,1560
Delhi,Wheat,17-02-2013,1575
Delhi,Wheat,18-02-2013,1550
Delhi,Wheat,19-02-2013,1632
Delhi,Wheat,21-02-2013,1575
Delhi,Wheat,22-02-2013,1550
Delhi,Wheat,23-02-2013,1580
Delhi,Wheat,24-02-2013,1580
Delhi,Wheat,25-02-2013,1560
Delhi,Wheat,26-02-2013,1570
Delhi,Wheat,28-02-2013,1560
Delhi,Wheat,01-03-2013,1560
Delhi,Wheat,02-03-2013,1560
Delhi,Wheat,03-03-2013,1565
Delhi,Wheat,04-03-2013,1540
Delhi,Wheat,05-03-2013,1550
Delhi,Wheat,07-03-2013,1565
Delhi,Wheat,08-03-2013,1580
Delhi,Wheat,09-03-2013,1570
Delhi,Wheat,10-03-2013,1560
Delhi,Wheat,11-03-2013,1560
Delhi,Wheat,12-03-2013,1580
Delhi,Wheat,14-03-2013,1570
Delhi,Wheat,15-03-2013,1550
Delhi,Wheat,16-03-2013,1500
Delhi,Wheat,17-03-2013,1801
Delhi,Wheat,18-03-2013,1520
Delhi,Wheat,19-03-2013,1540
Delhi,Wheat,21-03-2013,1510
Delhi,Wheat,22-03-2013,1555
Delhi,Wheat,23-03-2013,1535
Delhi,Wheat,24-03-2013,1525
Delhi,Wheat,25-03-2013,1550
Delhi,Wheat,26-03-2013,1540
Delhi,Wheat,28-03-2013,1515
Delhi,Wheat,29-03-2013,1485
Delhi,Wheat,30-03-2013,1530
Delhi,Wheat,31-03-2013,1515
Delhi,Wheat,01-04-2013,1500
Delhi,Wheat,02-04-2013,1500
Delhi,Wheat,04-04-2013,1415
Delhi,Wheat,05-04-2013,1400
Delhi,Wheat,06-04-2013,1355
Delhi,Wheat,07-04-2013,1340
Delhi,Wheat,08-04-2013,1360
Delhi,Wheat,09-04-2013,1360
Delhi,Wheat,11-04-2013,1360
Delhi,Wheat,12-04-2013,1355
Delhi,Wheat,13-04-2013,1360
Delhi,Wheat,14-04-2013,1355
Delhi,Wheat,15-04-2013,1355
Delhi,Wheat,16-04-2013,1355
Delhi,Wheat,18-04-2013,1380
Delhi,Wheat,19-04-2013,1380
Delhi,Wheat,20-04-2013,1380
Delhi,Wheat,21-04-2013,1430
Delhi,Wheat,22-04-2013,1425
Delhi,Wheat,23-04-2013,1430
Delhi,Wheat,24-04-2013,1425
Delhi,Wheat,26-04-2013,1430
Delhi,Wheat,27-04-2013,1400
Delhi,Wheat,28-04-2013,1400
Delhi,Wheat,29-04-2013,1400
Delhi,Wheat,30-04-2013,1420
Delhi,Wheat,02-05-2013,1420
Delhi,Wheat,03-05-2013,1415
Delhi,Wheat,04-05-2013,1425
Delhi,Wheat,05-05-2013,1430
Delhi,Wheat,06-05-2013,1425
Delhi,Wheat,07-05-2013,1550
Delhi,Wheat,09-05-2013,1560
Delhi,Wheat,10-05-2013,1465
Delhi,Wheat,11-05-2013,1551
Delhi,Wheat,12-05-2013,1430
Delhi,Wheat,13-05-2013,1580
Delhi,Wheat,14-05-2013,1450
Delhi,Wheat,16-05-2013,1560
Delhi,Wheat,17-05-2013,1500
Delhi,Wheat,18-05-2013,1550
Delhi,Wheat,19-05-2013,1550
Delhi,Wheat,20-05-2013,1511
Delhi,Wheat,21-05-2013,1470
Delhi,Wheat,23-05-2013,1523
Delhi,Wheat,24-05-2013,1521
Delhi,Wheat,25-05-2013,1525
Delhi,Wheat,26-05-2013,1560
Delhi,Wheat,28-05-2013,1600
Delhi,Wheat,30-05-2013,1565
Delhi,Wheat,31-05-2013,1540
Delhi,Wheat,01-06-2013,1560
Delhi,Wheat,02-06-2013,1580
Delhi,Wheat,03-06-2013,1540
Delhi,Wheat,04-06-2013,1550
Delhi,Wheat,06-06-2013,1550
Delhi,Wheat,07-06-2013,1525
Delhi,Wheat,08-06-2013,1550
Delhi,Wheat,09-06-2013,1555
Delhi,Wheat,10-06-2013,1565
Delhi,Wheat,11-06-2013,1550
Delhi,Wheat,13-06-2013,1545
Delhi,Wheat,14-06-2013,1525
Delhi,Wheat,15-06-2013,1520
Delhi,Wheat,16-06-2013,1540
Delhi,Wheat,17-06-2013,1515
Delhi,Wheat,18-06-2013,1530
Delhi,Wheat,20-06-2013,1520
Delhi,Wheat,21-06-2013,1515
Delhi,Wheat,22-06-2013,1490
Delhi,Wheat,23-06-2013,1515
Delhi,Wheat,24-06-2013,1500
Delhi,Wheat,25-06-2013,1500
Delhi,Wheat,27-06-2013,1480
Delhi,Wheat,28-06-2013,1500
Delhi,Wheat,29-06-2013,1485
Delhi,Wheat,30-06-2013,1480
Delhi,Wheat,01-07-2013,1485
Delhi,Wheat,02-07-2013,1500
Delhi,Wheat,04-07-2013,1480
Delhi,Wheat,05-07-2013,1475
Delhi,Wheat,06-07-2013,1492
Delhi,Wheat,07-07-2013,1485
Delhi,Wheat,08-07-2013,1485
Delhi,Wheat,09-07-2013,1465
Delhi,Wheat,11-07-2013,1470
Delhi,Wheat,12-07-2013,1480
Delhi,Wheat,13-07-2013,1470
Delhi,Wheat,15-07-2013,1480
Delhi,Wheat,18-07-2013,1500
Delhi,Wheat,19-07-2013,1500
Delhi,Wheat,20-07-2013,1510
Delhi,Wheat,21-07-2013,1510
Delhi,Wheat,22-07-2013,1490
Delhi,Wheat,23-07-2013,1480
Delhi,Wheat,25-07-2013,1480
Delhi,Wheat,26-07-2013,1480
Delhi,Wheat,27-07-2013,1495
Delhi,Wheat,28-07-2013,1490
Delhi,Wheat,29-07-2013,1480
Delhi,Wheat,30-07-2013,1480
Delhi,Wheat,01-08-2013,1495
Delhi,Wheat,02-08-2013,1490
Delhi,Wheat,03-08-2013,1490
Delhi,Wheat,04-08-2013,1480
Delhi,Wheat,05-08-2013,1490
Delhi,Wheat,06-08-2013,1480
Delhi,Wheat,08-08-2013,1490
Delhi,Wheat,09-08-2013,1500
Delhi,Wheat,10-08-2013,1490
Delhi,Wheat,11-08-2013,1490
Delhi,Wheat,12-08-2013,1490
Delhi,Wheat,13-08-2013,1495
Delhi,Wheat,16-08-2013,1520
Delhi,Wheat,17-08-2013,1515
Delhi,Wheat,18-08-2013,1515
Delhi,Wheat,19-08-2013,1500
Delhi,Wheat,20-08-2013,1515
Delhi,Wheat,22-08-2013,1520
Delhi,Wheat,23-08-2013,1515
Delhi,Wheat,24-08-2013,1500
Delhi,Wheat,25-08-2013,1520
Delhi,Wheat,26-08-2013,1520
Delhi,Wheat,28-08-2013,1520
Delhi,Wheat,29-08-2013,1515
Delhi,Wheat,30-08-2013,1510
Delhi,Wheat,31-08-2013,1520
Delhi,Wheat,01-09-2013,1520
Delhi,Wheat,02-09-2013,1525
Delhi,Wheat,03-09-2013,1530
Delhi,Wheat,05-09-2013,1515
Delhi,Wheat,06-09-2013,1525
Delhi,Wheat,07-09-2013,1525
Delhi,Wheat,08-09-2013,1525
Delhi,Wheat,09-09-2013,1530
Delhi,Wheat,10-09-2013,1550
Delhi,Wheat,12-09-2013,1540
Delhi,Wheat,13-09-2013,1540
Delhi,Wheat,14-09-2013,1540
Delhi,Wheat,15-09-2013,1545
Delhi,Wheat,16-09-2013,1550
Delhi,Wheat,17-09-2013,1530
Delhi,Wheat,19-09-2013,1540
Delhi,Wheat,20-09-2013,1545
Delhi,Wheat,21-09-2013,1560
Delhi,Wheat,22-09-2013,1565
Delhi,Wheat,23-09-2013,1560
Delhi,Wheat,24-09-2013,1550
Delhi,Wheat,26-09-2013,1560
Delhi,Wheat,27-09-2013,1550
Delhi,Wheat,28-09-2013,1545
Delhi,Wheat,29-09-2013,1550
Delhi,Wheat,01-10-2013,1530
Delhi,Wheat,03-10-2013,1535
Delhi,Wheat,04-10-2013,1547
Delhi,Wheat,05-10-2013,1540
Delhi,Wheat,06-10-2013,1540
Delhi,Wheat,07-10-2013,1540
Delhi,Wheat,08-10-2013,1525
Delhi,Wheat,10-10-2013,1550
Delhi,Wheat,11-10-2013,1549
Delhi,Wheat,12-10-2013,1560
Delhi,Wheat,13-10-2013,1565
Delhi,Wheat,14-10-2013,1540
Delhi,Wheat,15-10-2013,1550
Delhi,Wheat,17-10-2013,1590
Delhi,Wheat,18-10-2013,1600
Delhi,Wheat,19-10-2013,1620
Delhi,Wheat,20-10-2013,1600
Delhi,Wheat,21-10-2013,1575
Delhi,Wheat,22-10-2013,1570
Delhi,Wheat,24-10-2013,1600
Delhi,Wheat,25-10-2013,1570
Delhi,Wheat,26-10-2013,1620
Delhi,Wheat,27-10-2013,1600
Delhi,Wheat,28-10-2013,1585
Delhi,Wheat,29-10-2013,1600
Delhi,Wheat,31-10-2013,1590
Delhi,Wheat,02-11-2013,1600
Delhi,Wheat,03-11-2013,1570
Delhi,Wheat,05-11-2013,1585
Delhi,Wheat,07-11-2013,1620
Delhi,Wheat,08-11-2013,1585
Delhi,Wheat,09-11-2013,1610
Delhi,Wheat,10-11-2013,1600
Delhi,Wheat,11-11-2013,1660
Delhi,Wheat,12-11-2013,1641
Delhi,Wheat,14-11-2013,1600
Delhi,Wheat,16-11-2013,1600
Delhi,Wheat,17-11-2013,1650
Delhi,Wheat,18-11-2013,1650
Delhi,Wheat,19-11-2013,1621
Delhi,Wheat,21-11-2013,1660
Delhi,Wheat,22-11-2013,1670
Delhi,Wheat,23-11-2013,1665
Delhi,Wheat,24-11-2013,1700
Delhi,Wheat,25-11-2013,1670
Delhi,Wheat,26-11-2013,1700
Delhi,Wheat,28-11-2013,1600
Delhi,Wheat,29-11-2013,1650
Delhi,Wheat,30-11-2013,1600
Delhi,Wheat,01-12-2013,1600
Delhi,Wheat,02-12-2013,1635
Delhi,Wheat,03-12-2013,1570
Delhi,Wheat,05-12-2013,1635
Delhi,Wheat,06-12-2013,1590
Delhi,Wheat,07-12-2013,1610
Delhi,Wheat,08-12-2013,1650
Delhi,Wheat,09-12-2013,1625
Delhi,Wheat,10-12-2013,1630
Delhi,Wheat,12-12-2013,1650
Delhi,Wheat,13-12-2013,1650
Delhi,Wheat,14-12-2013,1630
Delhi,Wheat,15-12-2013,1640
Delhi,Wheat,16-12-2013,1665
Delhi,Wheat,17-12-2013,1630
Delhi,Wheat,19-12-2013,1640
Delhi,Wheat,20-12-2013,1650
Delhi,Wheat,21-12-2013,1640
Delhi,Wheat,22-12-2013,1650
Delhi,Wheat,23-12-2013,1640
Delhi,Wheat,24-12-2013,1640
Delhi,Wheat,26-12-2013,1600
Delhi,Wheat,27-12-2013,1630
Delhi,Wheat,28-12-2013,1630
Delhi,Wheat,29-12-2013,1615
Delhi,Wheat,30-12-2013,1615
Delhi,Wheat,02-01-2014,1625
Delhi,Wheat,03-01-2014,1600
Delhi,Wheat,04-01-2014,1650
Delhi,Wheat,05-01-2014,1600
Delhi,Wheat,06-01-2014,1600
Delhi,Wheat,07-01-2014,1630
Delhi,Wheat,09-01-2014,1608
Delhi,Wheat,10-01-2014,1650
Delhi,Wheat,11-01-2014,1620
Delhi,Wheat,12-01-2014,1630
Delhi,Wheat,13-01-2014,1621
Delhi,Wheat,14-01-2014,1605
Delhi,Wheat,16-01-2014,1650
Delhi,Wheat,17-01-2014,1650
Delhi,Wheat,18-01-2014,1690
Delhi,Wheat,19-01-2014,1680
Delhi,Wheat,20-01-2014,1685
Delhi,Wheat,21-01-2014,1650
Delhi,Wheat,23-01-2014,1650
Delhi,Wheat,24-01-2014,1701
Delhi,Wheat,25-01-2014,1617
Delhi,Wheat,27-01-2014,1650
